Filename	Level	Dim1	Dim2	Dim3	Dim4	Dim5	Dim6	TextType
Access_4_Spoken_0018.txt	D	12.7637	-5.3848	-1.8904	-5.0495	-3.0747	-0.5993	Involved persuasion
Access_4_Spoken_0019.txt	D	15.4459	-6.2445	0.6826	-4.2955	-3.6973	-2.0946	Involved persuasion
Access_4_Spoken_0020.txt	D	8.5120	-4.3591	0.3390	-2.6533	-2.5807	-1.9165	Involved persuasion
Access_5_Informative_0001.txt	E	-8.7389	-2.6463	1.9180	-1.4422	2.7473	-2.2010	General narrative exposition
Access_5_Informative_0002.txt	E	-8.1201	-2.7174	5.5056	-3.2056	-2.7432	-2.5898	General narrative exposition
Access_5_Informative_0003.txt	E	-3.6432	2.2162	4.3740	-4.5032	0.2269	-1.7917	General narrative exposition
Access_5_Informative_0004.txt	E	-3.1952	2.8777	0.6375	4.2080	2.7883	-1.7154	General narrative exposition
Access_5_Informative_0005.txt	E	6.9124	-0.6395	2.4822	10.5381	-2.0954	-1.5657	Involved persuasion
Access_5_Informative_0006.txt	E	-5.2010	2.7506	8.2313	0.0432	-2.0849	-3.4950	General narrative exposition
Access_5_Informative_0007.txt	E	-5.9125	-0.5349	4.2969	0.5497	1.8420	-2.1205	General narrative exposition
Access_5_Informative_0008.txt	E	2.6708	0.5227	2.3191	2.9727	-0.4605	-1.7643	Involved persuasion
Access_5_Informative_0009.txt	E	-15.6946	3.1364	6.8680	7.0091	3.4169	-0.4638	Learned exposition
Access_5_Informative_0010.txt	E	-19.1440	0.1826	4.8305	-0.5749	1.1311	-2.3519	Learned exposition
Access_5_Informative_0011.txt	E	-6.9829	0.1639	5.2071	-0.0014	0.1334	1.5977	General narrative exposition
Access_5_Instructional_0001.txt	E	0.1746	-1.5665	4.0660	-0.3009	1.3026	-1.2317	Involved persuasion
Access_5_Instructional_0002.txt	E	-5.6562	1.2448	1.7393	0.2398	4.4813	-1.3827	General narrative exposition
Access_5_Instructional_0003.txt	E	-4.5929	0.9598	3.9320	-4.4181	-2.3842	-0.9869	General narrative exposition
Access_5_Instructional_0004.txt	E	-3.0056	-0.3458	1.9302	2.7824	2.1364	-1.0779	General narrative exposition
Access_5_Instructional_0005.txt	E	-2.0493	-1.6535	3.9065	8.3275	-1.6630	-1.1550	Involved persuasion
Access_5_Instructional_0006.txt	E	-3.5394	-2.0073	5.0787	0.7423	-3.5653	-1.4184	General narrative exposition
Access_5_Instructional_0007.txt	E	-5.3163	-0.3550	2.9415	1.1478	-3.0248	0.8654	General narrative exposition
Access_5_Instructional_0008.txt	E	-1.2642	0.7434	2.8942	2.1529	-0.5330	-0.5814	Involved persuasion
Access_5_Instructional_0009.txt	E	-2.1402	-0.6493	7.2228	4.8798	-3.0520	-2.3547	Involved persuasion
Access_5_Instructional_0010.txt	E	-7.8862	1.2692	3.2085	0.4168	-2.0052	-1.7336	General narrative exposition
Access_5_Instructional_0011.txt	E	-9.3643	-1.2595	6.2050	0.3719	-3.7438	-1.2777	General narrative exposition
Access_5_Instructional_0012.txt	E	-3.7361	-1.5949	3.7248	3.5505	-1.2011	-1.2617	Involved persuasion
Access_5_Instructional_0013.txt	E	-5.2681	-0.0211	4.6103	-3.0896	-0.2369	-2.5989	General narrative exposition
Access_5_Instructional_0014.txt	E	-12.2055	-0.4845	1.2337	-2.0506	-1.3221	-0.4424	General narrative exposition
Access_5_Narrative_0001.txt	E	1.7710	3.1721	-2.8778	-0.4238	-2.8315	-0.6405	Imaginative narrative
Access_5_Narrative_0002.txt	E	13.5627	7.4988	-3.1250	-3.7735	-3.5971	-2.4798	Imaginative narrative
Access_5_Narrative_0003.txt	E	4.6911	1.2416	0.8250	-1.5797	-2.1404	-1.9731	Involved persuasion
Access_5_Narrative_0004.txt	E	5.4632	0.7350	-0.0482	0.6672	0.5061	-0.3543	Involved persuasion
Access_5_Narrative_0005.txt	E	16.0625	3.4321	-1.2567	-0.9105	-1.2217	0.2053	Imaginative narrative
Access_5_Narrative_0006.txt	E	12.5067	8.5048	-3.2771	-1.6864	-1.4518	-1.6178	Imaginative narrative
Access_5_Narrative_0007.txt	E	-8.2094	2.4826	-0.3869	-0.6547	0.1319	-2.1815	General narrative exposition
Access_5_Narrative_0008.txt	E	-3.0328	4.5877	-2.8898	0.3356	-1.4531	-3.4950	General narrative exposition
Access_5_Narrative_0009.txt	E	-4.8925	5.6157	-5.9045	2.2212	-3.0614	-3.0212	General narrative exposition
Access_5_Personal_0001.txt	E	8.1586	-4.2561	0.6477	-5.1964	-3.9201	-2.7798	Involved persuasion
Access_5_Personal_0002.txt	E	23.5704	-2.1940	-2.8413	3.8932	-0.6768	-2.1712	Informational interaction
Access_5_Personal_0003.txt	E	5.8251	-3.0198	0.8595	1.7434	-0.7768	-1.5434	Involved persuasion
Access_5_Poetry_0001.txt	E	1.6805	-2.9295	1.2582	-4.7810	-3.1506	-2.6165	Involved persuasion
Access_5_Poetry_0002.txt	E	14.1829	-2.4933	-5.9074	0.6355	-3.7262	-0.6463	Involved persuasion
Access_5_Spoken_0001.txt	E	26.4949	-1.9083	-1.6174	8.7518	-3.3570	-1.7555	Informational interaction
Access_5_Spoken_0002.txt	E	25.0520	-0.3372	-0.8825	0.2492	-1.4618	-1.8048	Informational interaction
Access_5_Spoken_0003.txt	E	12.0994	-3.0856	-2.6886	4.1574	-0.6541	-1.6562	Involved persuasion
Access_5_Spoken_0004.txt	E	11.3069	-5.7486	-1.0908	-0.9966	-3.7236	-2.2598	Involved persuasion
Access_5_Spoken_0005.txt	E	20.1069	-3.8402	-0.4633	-1.5461	-2.2777	-0.1243	Informational interaction
Access_5_Spoken_0006.txt	E	6.7567	-1.4212	0.5714	-0.1318	-1.1436	-0.2390	Involved persuasion
Access_5_Spoken_0007.txt	E	28.8893	-1.5089	-2.1968	6.2510	-2.1415	-2.6567	Informational interaction
Access_5_Spoken_0008.txt	E	6.8698	-2.9976	0.5818	-5.3415	-3.0156	0.2324	Involved persuasion
Access_5_Spoken_0009.txt	E	21.6785	-4.0049	0.7355	2.1291	-3.1756	0.5698	Informational interaction
Achievers_A1_Informative_0001.txt	A	-3.6851	-4.8931	2.8381	-7.7937	-0.6986	-1.9190	General narrative exposition
Achievers_A1_Informative_0002.txt	A	2.3531	-4.3137	4.3913	-8.2216	-3.6986	-3.1469	Involved persuasion
Achievers_A1_Informative_0003.txt	A	-4.4409	-3.6618	1.3442	-6.3101	-2.8034	-2.3100	General narrative exposition
Achievers_A1_Informative_0004.txt	A	-3.1414	-2.5332	-2.3717	-1.1585	-1.8389	-0.0967	General narrative exposition
Achievers_A1_Informative_0005.txt	A	-0.9073	-3.2210	2.9736	1.4719	-3.3455	-1.4748	Involved persuasion
Achievers_A1_Informative_0006.txt	A	-5.5381	-3.0978	3.7126	1.2534	-3.5451	-2.3165	General narrative exposition
Achievers_A1_Instructional_0001.txt	A	-12.5323	-2.7597	3.2943	-3.6212	-3.9201	-2.8253	General narrative exposition
Achievers_A1_Instructional_0002.txt	A	-5.5115	-2.4594	2.9429	-3.2608	-3.9201	-1.8061	General narrative exposition
Achievers_A1_Instructional_0003.txt	A	-1.9365	-3.4537	4.1444	-5.5025	-3.9201	-1.9389	General narrative exposition
Achievers_A1_Instructional_0004.txt	A	1.1427	-2.2373	5.3121	-4.3778	-3.9201	-2.5910	Involved persuasion
Achievers_A1_Instructional_0005.txt	A	0.6035	-4.0601	4.6870	-6.2124	-3.4859	0.3172	Involved persuasion
Achievers_A1_Instructional_0006.txt	A	-5.7943	-3.3694	3.4389	-3.0051	-3.3261	-1.8695	General narrative exposition
Achievers_A1_Instructional_0007.txt	A	-6.4086	-2.8487	1.2852	-2.5533	-3.9201	-2.1233	General narrative exposition
Achievers_A1_Instructional_0008.txt	A	-10.1939	-2.0675	6.0256	-3.1760	-3.9201	-1.8061	General narrative exposition
Achievers_A1_Instructional_0009.txt	A	-7.6805	-2.8840	2.6858	-2.0683	-2.7237	-1.6153	General narrative exposition
Achievers_A1_Instructional_0010.txt	A	1.3030	-4.6157	3.1015	-3.9494	-3.5336	-2.5839	Involved persuasion
Achievers_A1_Instructional_0011.txt	A	-1.3099	-5.3142	4.5737	-1.4199	-3.9201	-0.9445	Involved persuasion
Achievers_A1_Instructional_0012.txt	A	-5.4205	-1.9020	3.1221	-0.6494	-2.5360	-1.6300	General narrative exposition
Achievers_A1_Instructional_0013.txt	A	0.9906	-4.1267	4.8411	-3.5667	-2.1139	-1.6207	Involved persuasion
Achievers_A1_Instructional_0014.txt	A	-3.0014	-3.2792	2.2637	1.0544	-3.1065	-2.1595	Involved persuasion
Achievers_A1_Instructional_0015.txt	A	-15.3635	0.3551	9.6990	-7.0711	-3.9201	-3.1439	Learned exposition
Achievers_A1_Instructional_0016.txt	A	-2.8693	-4.0695	6.7554	3.8236	-2.9324	-1.9805	Involved persuasion
Achievers_A1_Instructional_0017.txt	A	-5.5958	-3.8050	3.8709	1.3370	-1.8270	-1.9008	General narrative exposition
Achievers_A1_Instructional_0018.txt	A	-3.1761	-2.9315	5.3623	3.2704	-3.5573	-1.4991	Involved persuasion
Achievers_A1_Instructional_0019.txt	A	-3.6761	-4.2520	2.9725	-2.5661	-3.5184	-2.3091	General narrative exposition
Achievers_A1_Narrative_0001.txt	A	4.1436	1.6673	0.7301	-6.2882	-3.6268	-3.4950	Imaginative narrative
Achievers_A1_Narrative_0002.txt	A	6.9516	2.5149	-0.7204	0.0106	-3.2002	-1.5772	Imaginative narrative
Achievers_A1_Narrative_0003.txt	A	0.6481	4.3544	0.3895	-6.9818	-3.2527	-3.4950	Imaginative narrative
Achievers_A1_Narrative_00031.txt	A	-3.9902	3.6047	-0.9789	-8.4429	-3.9201	-2.6303	General narrative exposition
Achievers_A1_Personal_0001.txt	A	13.1080	-4.6477	3.3766	-7.8848	-3.9201	-3.2246	Involved persuasion
Achievers_A1_Personal_0002.txt	A	-0.1433	-3.3753	1.7597	-6.0713	-3.9201	-2.4334	Involved persuasion
Achievers_A1_Personal_0003.txt	A	17.4339	-5.1867	-0.8248	3.2031	-3.5112	-2.8524	Involved persuasion
Achievers_A1_Spoken_0001.txt	A	17.2400	-3.8168	-1.4726	-4.0871	-3.7588	-2.4808	Informational interaction
Achievers_A1_Spoken_0002.txt	A	10.8211	-3.3532	0.4703	-5.4739	-2.2803	-2.2331	Involved persuasion
Achievers_A2_Informative_0001.txt	B	3.7739	-3.8892	2.6436	-5.9186	-2.1624	-2.4760	Involved persuasion
Achievers_A2_Informative_0002.txt	B	13.8324	-4.9420	3.6132	-2.7773	-1.9573	-1.1954	Involved persuasion
Achievers_A2_Informative_0003.txt	B	-1.7344	-2.4381	0.6233	-4.9973	-2.6965	-1.2386	General narrative exposition
Achievers_A2_Informative_0004.txt	B	-3.1709	-4.4382	-2.5496	-5.4452	4.5757	-3.4950	General narrative exposition
Achievers_A2_Informative_0005.txt	B	1.2061	-0.4323	2.3910	-6.0543	0.3173	-2.7583	Involved persuasion
Achievers_A2_Informative_0006.txt	B	3.4902	-3.5963	4.5325	3.1913	-2.7962	-2.2769	Involved persuasion
Achievers_A2_Informative_0007.txt	B	-9.6689	-2.2367	4.1926	-2.1278	0.5954	-1.0724	General narrative exposition
Achievers_A2_Informative_0008.txt	B	-3.4117	-5.3136	1.5909	4.3360	-3.9201	-2.5072	Involved persuasion
Achievers_A2_Informative_0009.txt	B	-1.0075	-2.9524	3.4568	8.4493	-3.1391	-0.4901	Involved persuasion
Achievers_A2_Instructional_0001.txt	B	-9.1479	-1.4403	6.7436	-4.5336	-3.9201	-1.1377	General narrative exposition
Achievers_A2_Instructional_0002.txt	B	-2.7952	-1.3466	4.5583	-4.1314	-3.4823	-2.3810	General narrative exposition
Achievers_A2_Instructional_0003.txt	B	-1.2908	-2.6072	6.4333	-5.2049	-3.2886	-1.9428	Involved persuasion
Achievers_A2_Instructional_0004.txt	B	-5.2956	-3.5790	4.0108	-1.7999	-3.9201	-3.0530	General narrative exposition
Achievers_A2_Instructional_0005.txt	B	-5.6397	-3.6139	2.7324	-5.1143	-3.9201	-3.1624	General narrative exposition
Achievers_A2_Instructional_0006.txt	B	-0.9653	-4.4437	3.6926	-5.7519	-3.7244	-0.8962	Involved persuasion
Achievers_A2_Instructional_0007.txt	B	-6.8619	-1.8726	3.4669	-1.9325	-3.9201	-0.5234	General narrative exposition
Achievers_A2_Instructional_0008.txt	B	-9.2092	-1.8663	6.3208	-1.3719	-3.5223	-2.1892	General narrative exposition
Achievers_A2_Instructional_0009.txt	B	-6.9109	-3.2829	3.8638	-3.7454	-3.7342	-1.4803	General narrative exposition
Achievers_A2_Instructional_0010.txt	B	-3.7723	-2.2385	0.9562	-7.0052	-3.9201	-1.7516	General narrative exposition
Achievers_A2_Instructional_0011.txt	B	-5.3384	-2.1981	1.6134	-6.8987	-3.9201	-1.8448	General narrative exposition
Achievers_A2_Instructional_0012.txt	B	-9.4362	-0.7132	6.5091	-3.6431	1.3397	-2.8684	General narrative exposition
Achievers_A2_Instructional_0013.txt	B	-3.3865	-2.4482	3.4558	8.0980	-2.7646	-2.1762	Involved persuasion
Achievers_A2_Instructional_0014.txt	B	-9.7732	-3.8735	4.5027	-4.6643	-3.4881	-2.2200	General narrative exposition
Achievers_A2_Instructional_0015.txt	B	-4.7618	-2.9208	2.2328	-1.3190	-1.6246	-2.4584	General narrative exposition
Achievers_A2_Instructional_0016.txt	B	-5.1991	-0.9459	5.4744	-4.6788	-2.4985	-2.5377	General narrative exposition
Achievers_A2_Instructional_0017.txt	B	-6.9420	-1.1230	4.8407	0.0478	-1.4474	-2.2131	General narrative exposition
Achievers_A2_Instructional_0018.txt	B	4.0869	-5.0920	3.3568	0.9815	-3.7345	-2.3279	Involved persuasion
Achievers_A2_Instructional_0019.txt	B	-1.4841	-2.9995	0.5955	1.7637	-2.3401	-2.2910	Involved persuasion
Achievers_A2_Instructional_0020.txt	B	-6.2505	-5.0198	2.9056	2.2849	0.2478	-0.4503	General narrative exposition
Achievers_A2_Instructional_0021.txt	B	-1.1606	-2.8928	2.4153	-1.0463	-3.3477	-1.3960	Involved persuasion
Achievers_A2_Narrative_0001.txt	B	0.1285	7.5653	-2.9738	-5.4005	-3.9201	-1.6522	Imaginative narrative
Achievers_A2_Narrative_0002.txt	B	2.8474	1.5497	-1.3430	1.6429	-1.4257	-3.1079	Involved persuasion
Achievers_A2_Narrative_00021.txt	B	12.4098	0.0541	-7.4253	-6.0240	-3.6835	-2.3789	Imaginative narrative
Achievers_A2_Narrative_0003.txt	B	-4.6992	2.2089	-1.1703	-7.5371	-3.3428	-2.9571	General narrative exposition
Achievers_A2_Narrative_0004.txt	B	17.2091	6.6481	0.4818	-5.6389	-3.9201	-1.6501	Imaginative narrative
Achievers_A2_Narrative_0005.txt	B	18.2828	4.0562	-1.7707	-6.1007	-1.3685	-0.7642	Informational interaction
Achievers_A2_Personal_0001.txt	B	9.6981	-3.9919	0.0478	-6.1359	-3.3934	-3.2305	Involved persuasion
Achievers_A2_Personal_0002.txt	B	11.2374	-4.0408	-2.6261	-3.1158	-1.3966	-2.2865	Involved persuasion
Achievers_A2_Personal_0003.txt	B	14.8918	-4.9273	-3.0640	-1.0875	-2.7089	-2.5627	Involved persuasion
Achievers_A2_Spoken_0001.txt	B	7.2815	-5.4782	2.1525	-7.0051	-3.6659	-2.6960	Involved persuasion
Achievers_A2_Spoken_0002.txt	B	11.8980	-3.9871	-1.3138	-6.2477	-3.7015	-1.9667	Involved persuasion
Achievers_A2_Spoken_0003.txt	B	-0.9312	-2.5102	1.2762	-6.5530	-3.9201	-3.4950	General narrative exposition
Achievers_B1_Informative_0001.txt	C	0.2912	-4.0323	1.9893	-3.9816	-3.5156	-2.2565	Involved persuasion
Achievers_B1_Informative_0002.txt	C	1.1241	-5.8533	2.9499	-3.9600	-0.5608	-1.3529	Involved persuasion
Achievers_B1_Informative_0003.txt	C	1.3523	-5.0040	2.8194	-0.5322	-2.9564	-2.5862	Involved persuasion
Achievers_B1_Informative_0004.txt	C	13.1193	-6.8261	4.3107	3.4545	-3.7294	-2.5955	Involved persuasion
Achievers_B1_Informative_0005.txt	C	4.9368	-6.5160	-1.4971	4.2429	2.6848	-0.9969	Involved persuasion
Achievers_B1_Informative_0006.txt	C	9.4313	-5.2502	1.2655	-1.1212	2.0674	-2.6050	Involved persuasion
Achievers_B1_Informative_0007.txt	C	-1.4564	-1.4084	5.3424	-3.8859	-2.5675	-1.7048	Involved persuasion
Achievers_B1_Informative_0008.txt	C	-4.8119	-2.5742	2.2086	-4.0697	-2.4635	-1.2700	General narrative exposition
Achievers_B1_Informative_0009.txt	C	5.1415	-2.4300	1.7150	-1.4315	-0.4236	-0.0723	Involved persuasion
Achievers_B1_Informative_0010.txt	C	-8.7074	-4.4699	5.8423	-5.4688	-1.3392	-1.3481	General narrative exposition
Achievers_B1_Informative_0011.txt	C	-0.4850	1.7945	3.2325	0.4331	3.2416	-1.2895	Involved persuasion
Achievers_B1_Informative_0012.txt	C	-6.9540	-3.9018	4.1433	1.8872	0.2149	-1.1362	General narrative exposition
Achievers_B1_Instructional_0001.txt	C	-0.6054	-2.0729	1.0127	-3.0615	-3.0582	-2.8381	Involved persuasion
Achievers_B1_Instructional_0002.txt	C	-4.8535	-1.8087	1.4973	-2.2735	-1.5619	-1.9510	General narrative exposition
Achievers_B1_Instructional_0003.txt	C	-2.0467	-0.5801	3.1050	-3.0902	-3.3123	-1.5269	General narrative exposition
Achievers_B1_Instructional_0004.txt	C	-4.4374	-2.1987	-0.1681	-1.0619	0.2279	-2.4245	General narrative exposition
Achievers_B1_Instructional_0005.txt	C	-5.1766	-3.0616	3.2152	-3.7585	-3.2838	-1.5774	General narrative exposition
Achievers_B1_Instructional_0006.txt	C	4.3859	-2.2667	1.4526	-2.1752	-2.9547	-1.1597	Involved persuasion
Achievers_B1_Instructional_0007.txt	C	0.0209	-2.3572	3.9675	0.4201	-3.7183	-1.2758	Involved persuasion
Achievers_B1_Instructional_0008.txt	C	-2.0670	-2.7086	7.4364	4.6605	-3.1362	-2.3015	Involved persuasion
Achievers_B1_Instructional_0009.txt	C	-5.1393	-2.8801	4.2272	0.5571	-3.5261	-3.1855	General narrative exposition
Achievers_B1_Instructional_0010.txt	C	-9.5425	-3.2059	4.9562	-2.7533	-2.9028	-1.1740	General narrative exposition
Achievers_B1_Instructional_0011.txt	C	-1.2693	-2.3479	1.2357	-1.8456	-3.7353	-1.7529	Involved persuasion
Achievers_B1_Instructional_0012.txt	C	-6.8371	-4.2317	4.0791	-1.8805	-3.5376	-2.2924	General narrative exposition
Achievers_B1_Instructional_0013.txt	C	-6.5844	-1.4592	1.9747	-2.1740	-3.1174	-1.4612	General narrative exposition
Achievers_B1_Instructional_0014.txt	C	-2.7124	-1.0961	3.6666	1.2014	-3.7247	-1.8214	Involved persuasion
Achievers_B1_Instructional_0015.txt	C	-3.9958	-0.1485	1.2575	-3.4239	-3.0539	-0.2991	General narrative exposition
Achievers_B1_Instructional_0016.txt	C	-0.4026	-2.8527	5.1028	2.8046	-3.9201	-1.8552	Involved persuasion
Achievers_B1_Instructional_0017.txt	C	-16.7505	2.4103	3.9643	-3.7209	-0.6121	-1.4155	Learned exposition
Achievers_B1_Instructional_0018.txt	C	2.0201	-0.1925	0.7567	-0.8913	1.2463	-0.4485	Involved persuasion
Achievers_B1_Instructional_0019.txt	C	-1.3361	-3.4546	0.4743	-2.8030	-2.8941	-0.6872	Involved persuasion
Achievers_B1_Instructional_0020.txt	C	-2.3530	-4.5361	2.8636	4.3732	-2.3779	-1.6369	Involved persuasion
Achievers_B1_Instructional_0021.txt	C	-3.9495	-1.9490	1.9293	3.9604	-1.9587	-1.4774	Involved persuasion
Achievers_B1_Instructional_0022.txt	C	-0.8735	-1.7223	0.3907	1.5851	-0.8240	-2.0641	Involved persuasion
Achievers_B1_Instructional_0023.txt	C	1.5571	0.6350	1.8121	-2.6410	-2.9661	-2.4612	Involved persuasion
Achievers_B1_Narrative_0001.txt	C	-3.8983	1.7230	0.6018	-0.4252	-3.2547	-1.5957	General narrative exposition
Achievers_B1_Narrative_0002.txt	C	-3.1084	4.4310	0.5561	-3.1110	-1.3761	0.1812	General narrative exposition
Achievers_B1_Narrative_0003.txt	C	11.0512	3.1237	-2.9484	-2.0951	-2.1511	-2.3965	Imaginative narrative
Achievers_B1_Narrative_0004.txt	C	7.1310	4.1941	0.9827	6.8369	-3.3597	-2.0272	Involved persuasion
Achievers_B1_Narrative_0005.txt	C	4.7920	4.1312	-0.0224	-2.9445	1.3328	-2.6260	Imaginative narrative
Achievers_B1_Personal_0001.txt	C	11.0575	-3.4420	-2.1668	-5.6646	-2.2957	-3.1760	Involved persuasion
Achievers_B1_Personal_0002.txt	C	21.8640	-3.4093	-2.7973	0.1069	4.2380	-2.2741	Informational interaction
Achievers_B1_Personal_0003.txt	C	5.5318	-2.1262	-0.9603	1.1700	-3.2488	-2.4400	Involved persuasion
Achievers_B1_Personal_0004.txt	C	10.2261	0.3561	1.6288	-1.9006	-3.3153	-1.6433	Involved persuasion
Achievers_B1_plus_Informative_0001.txt	D	4.7432	-3.2415	1.9402	5.2615	-0.3806	-1.1174	Involved persuasion
Achievers_B1_plus_Informative_0002.txt	D	1.6293	-0.4385	2.3091	-0.7433	0.5631	-1.7612	Involved persuasion
Achievers_B1_plus_Informative_0003.txt	D	12.0252	-6.9917	2.3734	7.7324	-2.6878	-2.5700	Involved persuasion
Achievers_B1_plus_Informative_0004.txt	D	-0.1235	-1.3793	4.2153	4.5901	0.3715	0.8950	Involved persuasion
Achievers_B1_plus_Informative_0005.txt	D	-5.4729	2.0964	2.0590	-2.0925	2.9342	-1.3519	General narrative exposition
Achievers_B1_plus_Informative_0006.txt	D	-16.9081	3.1994	-0.2473	-4.9296	-0.6388	-1.4059	General narrative exposition
Achievers_B1_plus_Informative_0007.txt	D	-18.1324	-4.1515	5.7567	-1.9631	-3.6685	-2.1314	Learned exposition
Achievers_B1_plus_Informative_0008.txt	D	-8.5143	-3.0355	0.1342	-0.2685	-3.3559	-2.4097	General narrative exposition
Achievers_B1_plus_Informative_0009.txt	D	3.3753	0.9612	2.1927	4.7733	-2.5001	-0.3904	Involved persuasion
Achievers_B1_plus_Informative_0010.txt	D	-2.2835	-0.3861	4.6984	2.1222	-0.1563	0.7943	Involved persuasion
Achievers_B1_plus_Informative_0011.txt	D	-0.4169	0.3867	4.5167	-4.2323	0.6703	-1.9847	Involved persuasion
Achievers_B1_plus_Informative_0012.txt	D	-1.0768	-0.3573	2.1142	-1.0381	2.1606	-1.2926	Involved persuasion
Achievers_B1_plus_Informative_0013.txt	D	-5.3329	2.8187	-0.6457	-1.5523	4.9782	-1.1083	General narrative exposition
Achievers_B1_plus_Informative_0014.txt	D	4.7343	-1.7691	-2.1524	-2.0378	1.1921	-1.7809	Involved persuasion
Achievers_B1_plus_Informative_0015.txt	D	-7.0942	-3.0679	1.0802	-1.5356	1.1791	-1.1555	General narrative exposition
Achievers_B1_plus_Informative_0016.txt	D	-3.8891	-4.7715	1.6176	-4.1945	2.9684	0.2631	General narrative exposition
Achievers_B1_plus_Informative_0017.txt	D	-12.7370	-1.4785	6.7416	1.5228	3.4506	-1.6377	Scientific exposition
Achievers_B1_plus_Instructional_0001.txt	D	-3.6451	-3.1470	3.8898	-2.7745	-2.4109	-2.3279	General narrative exposition
Achievers_B1_plus_Instructional_0002.txt	D	-3.9102	-0.7093	1.7504	2.3486	-2.5424	-3.1858	General narrative exposition
Achievers_B1_plus_Instructional_0003.txt	D	-2.1728	-2.6187	4.8612	-1.0871	-3.3132	-1.0877	Involved persuasion
Achievers_B1_plus_Instructional_0004.txt	D	1.3152	-3.3639	2.1638	-1.1973	-2.4759	-2.6254	Involved persuasion
Achievers_B1_plus_Instructional_0005.txt	D	-5.0092	0.2362	2.6699	1.5770	-3.5286	-1.8191	General narrative exposition
Achievers_B1_plus_Instructional_0006.txt	D	-0.4119	-0.0947	4.5989	0.5280	-3.2764	-1.8436	Involved persuasion
Achievers_B1_plus_Instructional_0007.txt	D	-6.0633	-1.3787	2.0215	0.3223	-3.1588	-1.4633	General narrative exposition
Achievers_B1_plus_Instructional_0008.txt	D	-8.7582	-3.1735	1.8553	-2.2408	-2.5520	-0.8998	General narrative exposition
Achievers_B1_plus_Instructional_0009.txt	D	-8.5828	-3.2792	2.5937	-1.9690	-3.7132	-2.8446	General narrative exposition
Achievers_B1_plus_Instructional_0010.txt	D	-4.1650	-1.8350	0.9728	-4.6838	-3.4576	-2.2416	General narrative exposition
Achievers_B1_plus_Instructional_0011.txt	D	-4.6093	-0.2453	4.5107	-1.8708	-3.3506	-2.6000	General narrative exposition
Achievers_B1_plus_Instructional_0012.txt	D	-3.6725	-1.6815	4.2415	0.1455	-3.5698	-1.3217	General narrative exposition
Achievers_B1_plus_Instructional_0013.txt	D	-8.6921	-2.3690	2.2420	-2.5246	-2.1441	-2.4412	General narrative exposition
Achievers_B1_plus_Instructional_0014.txt	D	-2.7936	-2.3154	4.2093	1.8050	-3.7286	-2.7583	Involved persuasion
Achievers_B1_plus_Instructional_0015.txt	D	-1.4123	-2.7550	-1.2908	-4.5785	-2.7176	-2.2353	General narrative exposition
Achievers_B1_plus_Instructional_0016.txt	D	-0.2450	-3.8695	5.4313	-2.3071	-3.3527	-2.4702	Involved persuasion
Achievers_B1_plus_Instructional_0017.txt	D	-3.3214	-3.1632	3.3734	0.2487	-3.7176	-0.8059	Involved persuasion
Achievers_B1_plus_Instructional_0018.txt	D	-6.7461	-1.7198	2.3474	-3.6867	-3.7132	-2.6988	General narrative exposition
