"Lemma"	"Corpus"
"571"	"have"	"Spoken BNC 2014 sample"
"572"	"come"	"Spoken BNC 2014 sample"
"573"	"watch"	"Spoken BNC 2014 sample"
"574"	"go"	"Spoken BNC 2014 sample"
"575"	"come on"	"Spoken BNC 2014 sample"
"576"	"do"	"Spoken BNC 2014 sample"
"577"	"talk"	"Spoken BNC 2014 sample"
"578"	"hope"	"Spoken BNC 2014 sample"
"579"	"wear"	"Spoken BNC 2014 sample"
"580"	"make"	"Spoken BNC 2014 sample"
"581"	"walk"	"Spoken BNC 2014 sample"
"582"	"go"	"Spoken BNC 2014 sample"
"583"	"do"	"Spoken BNC 2014 sample"
"584"	"think"	"Spoken BNC 2014 sample"
"585"	"teach"	"Spoken BNC 2014 sample"
"586"	"pop over"	"Spoken BNC 2014 sample"
"587"	"do"	"Spoken BNC 2014 sample"
"588"	"sort out"	"Spoken BNC 2014 sample"
"589"	"steal"	"Spoken BNC 2014 sample"
"590"	"try"	"Spoken BNC 2014 sample"
"591"	"get"	"Spoken BNC 2014 sample"
"592"	"get"	"Spoken BNC 2014 sample"
"593"	"walk"	"Spoken BNC 2014 sample"
"594"	"do"	"Spoken BNC 2014 sample"
"595"	"go"	"Spoken BNC 2014 sample"
"596"	"say"	"Spoken BNC 2014 sample"
"597"	"run"	"Spoken BNC 2014 sample"
"598"	"have"	"Spoken BNC 2014 sample"
"599"	"speak"	"Spoken BNC 2014 sample"
"600"	"go"	"Spoken BNC 2014 sample"
"601"	"talk"	"Spoken BNC 2014 sample"
"602"	"play"	"Spoken BNC 2014 sample"
"603"	"feel"	"Spoken BNC 2014 sample"
"604"	"do"	"Spoken BNC 2014 sample"
"605"	"savour"	"Spoken BNC 2014 sample"
"606"	"fire"	"Spoken BNC 2014 sample"
"607"	"look for"	"Spoken BNC 2014 sample"
"608"	"rake in"	"Spoken BNC 2014 sample"
"609"	"tell"	"Spoken BNC 2014 sample"
"610"	"go on"	"Spoken BNC 2014 sample"
"611"	"talk"	"Spoken BNC 2014 sample"
"612"	"say"	"Spoken BNC 2014 sample"
"613"	"kid"	"Spoken BNC 2014 sample"
"614"	"do"	"Spoken BNC 2014 sample"
"615"	"pay"	"Spoken BNC 2014 sample"
"616"	"earn"	"Spoken BNC 2014 sample"
"617"	"do"	"Spoken BNC 2014 sample"
"618"	"go"	"Spoken BNC 2014 sample"
"619"	"go"	"Spoken BNC 2014 sample"
"620"	"come"	"Spoken BNC 2014 sample"
"621"	"show"	"Spoken BNC 2014 sample"
"622"	"have"	"Spoken BNC 2014 sample"
"623"	"send"	"Spoken BNC 2014 sample"
"624"	"go"	"Spoken BNC 2014 sample"
"625"	"mock"	"Spoken BNC 2014 sample"
"626"	"say"	"Spoken BNC 2014 sample"
"627"	"come"	"Spoken BNC 2014 sample"
"628"	"live"	"Spoken BNC 2014 sample"
"629"	"wear"	"Spoken BNC 2014 sample"
"630"	"build"	"Spoken BNC 2014 sample"
"631"	"think"	"Spoken BNC 2014 sample"
"632"	"announce"	"Spoken BNC 2014 sample"
"633"	"shut"	"Spoken BNC 2014 sample"
"634"	"say"	"Spoken BNC 2014 sample"
"635"	"brag"	"Spoken BNC 2014 sample"
"636"	"look"	"Spoken BNC 2014 sample"
"637"	"earn"	"Spoken BNC 2014 sample"
"638"	"think"	"Spoken BNC 2014 sample"
"639"	"go"	"Spoken BNC 2014 sample"
"640"	"come"	"Spoken BNC 2014 sample"
"641"	"move"	"Spoken BNC 2014 sample"
"642"	"come"	"Spoken BNC 2014 sample"
"643"	"be"	"Spoken BNC 2014 sample"
"644"	"work"	"Spoken BNC 2014 sample"
"645"	"do"	"Spoken BNC 2014 sample"
"646"	"talk"	"Spoken BNC 2014 sample"
"647"	"burgeon"	"Spoken BNC 2014 sample"
"648"	"do"	"Spoken BNC 2014 sample"
"649"	"come"	"Spoken BNC 2014 sample"
"650"	"tell"	"Spoken BNC 2014 sample"
"651"	"do"	"Spoken BNC 2014 sample"
"652"	"criticise"	"Spoken BNC 2014 sample"
"653"	"do"	"Spoken BNC 2014 sample"
"654"	"get back"	"Spoken BNC 2014 sample"
"655"	"try"	"Spoken BNC 2014 sample"
"656"	"wheeze"	"Spoken BNC 2014 sample"
"657"	"do"	"Spoken BNC 2014 sample"
"658"	"go"	"Spoken BNC 2014 sample"
"659"	"make"	"Spoken BNC 2014 sample"
"660"	"burn"	"Spoken BNC 2014 sample"
"661"	"earn"	"Spoken BNC 2014 sample"
"662"	"try"	"Spoken BNC 2014 sample"
"663"	"start"	"Spoken BNC 2014 sample"
"664"	"make"	"Spoken BNC 2014 sample"
"665"	"look"	"Spoken BNC 2014 sample"
"666"	"wear"	"Spoken BNC 2014 sample"
"667"	"play"	"Spoken BNC 2014 sample"
"668"	"work"	"Spoken BNC 2014 sample"
"669"	"mean"	"Spoken BNC 2014 sample"
"670"	"say"	"Spoken BNC 2014 sample"
"671"	"take"	"Spoken BNC 2014 sample"
"672"	"do"	"Spoken BNC 2014 sample"
"673"	"cause"	"Spoken BNC 2014 sample"
"674"	"have"	"Spoken BNC 2014 sample"
"675"	"think"	"Spoken BNC 2014 sample"
"676"	"deal"	"Spoken BNC 2014 sample"
"677"	"try"	"Spoken BNC 2014 sample"
"678"	"continue"	"Spoken BNC 2014 sample"
"679"	"leave"	"Spoken BNC 2014 sample"
"680"	"tell"	"Spoken BNC 2014 sample"
"681"	"rent"	"Spoken BNC 2014 sample"
"682"	"copy"	"Spoken BNC 2014 sample"
"683"	"feel"	"Spoken BNC 2014 sample"
"684"	"yawn"	"Spoken BNC 2014 sample"
"685"	"beef up"	"Spoken BNC 2014 sample"
"686"	"look"	"Spoken BNC 2014 sample"
"687"	"try"	"Spoken BNC 2014 sample"
"688"	"try"	"Spoken BNC 2014 sample"
"689"	"do"	"Spoken BNC 2014 sample"
"690"	"talk"	"Spoken BNC 2014 sample"
"691"	"point"	"Spoken BNC 2014 sample"
"692"	"panic"	"Spoken BNC 2014 sample"
"693"	"panic"	"Spoken BNC 2014 sample"
"694"	"get"	"Spoken BNC 2014 sample"
"695"	"look"	"Spoken BNC 2014 sample"
"696"	"do"	"Spoken BNC 2014 sample"
"697"	"spit"	"Spoken BNC 2014 sample"
"698"	"try"	"Spoken BNC 2014 sample"
"699"	"cook"	"Spoken BNC 2014 sample"
"700"	"fly"	"Spoken BNC 2014 sample"
"701"	"do"	"Spoken BNC 2014 sample"
"702"	"run"	"Spoken BNC 2014 sample"
"703"	"have"	"Spoken BNC 2014 sample"
"704"	"think"	"Spoken BNC 2014 sample"
"705"	"wait"	"Spoken BNC 2014 sample"
"706"	"do"	"Spoken BNC 2014 sample"
"707"	"walk"	"Spoken BNC 2014 sample"
"708"	"speak"	"Spoken BNC 2014 sample"
"709"	"look forward"	"Spoken BNC 2014 sample"
"710"	"set up"	"Spoken BNC 2014 sample"
"711"	"sit"	"Spoken BNC 2014 sample"
"712"	"go"	"Spoken BNC 2014 sample"
"713"	"pull"	"Spoken BNC 2014 sample"
"714"	"go"	"Spoken BNC 2014 sample"
"715"	"read"	"Spoken BNC 2014 sample"
"716"	"go"	"Spoken BNC 2014 sample"
"717"	"say"	"Spoken BNC 2014 sample"
"718"	"turn up"	"Spoken BNC 2014 sample"
"719"	"wear through"	"Spoken BNC 2014 sample"
"720"	"collect"	"Spoken BNC 2014 sample"
"721"	"think"	"Spoken BNC 2014 sample"
"722"	"make"	"Spoken BNC 2014 sample"
"723"	"say"	"Spoken BNC 2014 sample"
"724"	"do"	"Spoken BNC 2014 sample"
"725"	"think"	"Spoken BNC 2014 sample"
"726"	"decline"	"Spoken BNC 2014 sample"
"727"	"make"	"Spoken BNC 2014 sample"
"728"	"control"	"Spoken BNC 2014 sample"
"729"	"send"	"Spoken BNC 2014 sample"
"730"	"eat"	"Spoken BNC 2014 sample"
"731"	"collaborate"	"Spoken BNC 2014 sample"
"732"	"think"	"Spoken BNC 2014 sample"
"733"	"do"	"Spoken BNC 2014 sample"
"734"	"look for"	"Spoken BNC 2014 sample"
"735"	"do"	"Spoken BNC 2014 sample"
"736"	"help"	"Spoken BNC 2014 sample"
"737"	"travel"	"Spoken BNC 2014 sample"
"738"	"sell"	"Spoken BNC 2014 sample"
"739"	"go"	"Spoken BNC 2014 sample"
"740"	"get"	"Spoken BNC 2014 sample"
"741"	"get"	"Spoken BNC 2014 sample"
"742"	"talk"	"Spoken BNC 2014 sample"
"743"	"try"	"Spoken BNC 2014 sample"
"744"	"stand"	"Spoken BNC 2014 sample"
"745"	"start"	"Spoken BNC 2014 sample"
"746"	"wait"	"Spoken BNC 2014 sample"
"747"	"stay"	"Spoken BNC 2014 sample"
"748"	"mess up"	"Spoken BNC 2014 sample"
"749"	"learn"	"Spoken BNC 2014 sample"
"750"	"shout"	"Spoken BNC 2014 sample"
"751"	"be"	"Spoken BNC 2014 sample"
"752"	"roast"	"Spoken BNC 2014 sample"
"753"	"say"	"Spoken BNC 2014 sample"
"754"	"do"	"Spoken BNC 2014 sample"
"755"	"try"	"Spoken BNC 2014 sample"
"756"	"hang out"	"Spoken BNC 2014 sample"
"757"	"try"	"Spoken BNC 2014 sample"
"758"	"mess"	"Spoken BNC 2014 sample"
"759"	"water"	"Spoken BNC 2014 sample"
"760"	"talk"	"Spoken BNC 2014 sample"
"761"	"do"	"Spoken BNC 2014 sample"
"762"	"say"	"Spoken BNC 2014 sample"
"763"	"mouth"	"Spoken BNC 2014 sample"
"764"	"think"	"Spoken BNC 2014 sample"
"765"	"sit"	"Spoken BNC 2014 sample"
"766"	"go on"	"Spoken BNC 2014 sample"
"767"	"think"	"Spoken BNC 2014 sample"
"768"	"work"	"Spoken BNC 2014 sample"
"769"	"go"	"Spoken BNC 2014 sample"
"770"	"go"	"Spoken BNC 2014 sample"
"771"	"do"	"Spoken BNC 2014 sample"
"772"	"make"	"Spoken BNC 2014 sample"
"773"	"help"	"Spoken BNC 2014 sample"
"774"	"think"	"Spoken BNC 2014 sample"
"775"	"chew"	"Spoken BNC 2014 sample"
"776"	"go"	"Spoken BNC 2014 sample"
"777"	"look up"	"Spoken BNC 2014 sample"
"778"	"face"	"Spoken BNC 2014 sample"
"779"	"get"	"Spoken BNC 2014 sample"
"780"	"sit"	"Spoken BNC 2014 sample"
"781"	"go"	"Spoken BNC 2014 sample"
"782"	"plant"	"Spoken BNC 2014 sample"
"783"	"happen"	"Spoken BNC 2014 sample"
"784"	"wear"	"Spoken BNC 2014 sample"
"785"	"read"	"Spoken BNC 2014 sample"
"786"	"make"	"Spoken BNC 2014 sample"
"787"	"sweat"	"Spoken BNC 2014 sample"
"788"	"build"	"Spoken BNC 2014 sample"
"789"	"look forward"	"Spoken BNC 2014 sample"
"790"	"think"	"Spoken BNC 2014 sample"
"791"	"record"	"Spoken BNC 2014 sample"
"792"	"do"	"Spoken BNC 2014 sample"
"793"	"look for"	"Spoken BNC 2014 sample"
"794"	"move"	"Spoken BNC 2014 sample"
"795"	"watch"	"Spoken BNC 2014 sample"
"796"	"do"	"Spoken BNC 2014 sample"
"797"	"live"	"Spoken BNC 2014 sample"
"798"	"say"	"Spoken BNC 2014 sample"
"799"	"wind up"	"Spoken BNC 2014 sample"
"800"	"let"	"Spoken BNC 2014 sample"
"801"	"come"	"Spoken BNC 2014 sample"
"802"	"make"	"Spoken BNC 2014 sample"
"803"	"go"	"Spoken BNC 2014 sample"
"804"	"run"	"Spoken BNC 2014 sample"
"805"	"joke"	"Spoken BNC 2014 sample"
"806"	"pack"	"Spoken BNC 2014 sample"
"807"	"assume"	"Spoken BNC 2014 sample"
"808"	"build"	"Spoken BNC 2014 sample"
"809"	"have"	"Spoken BNC 2014 sample"
"810"	"talk"	"Spoken BNC 2014 sample"
"811"	"say"	"Spoken BNC 2014 sample"
"812"	"happen"	"Spoken BNC 2014 sample"
"813"	"talk"	"Spoken BNC 2014 sample"
"814"	"miss"	"Spoken BNC 2014 sample"
"815"	"go"	"Spoken BNC 2014 sample"
"816"	"look after"	"Spoken BNC 2014 sample"
"817"	"stick"	"Spoken BNC 2014 sample"
"818"	"try"	"Spoken BNC 2014 sample"
"819"	"get"	"Spoken BNC 2014 sample"
"820"	"take"	"Spoken BNC 2014 sample"
"821"	"play"	"Spoken BNC 2014 sample"
"822"	"drive"	"Spoken BNC 2014 sample"
"823"	"say"	"Spoken BNC 2014 sample"
"824"	"take"	"Spoken BNC 2014 sample"
"825"	"say"	"Spoken BNC 2014 sample"
"826"	"talk"	"Spoken BNC 2014 sample"
"827"	"go"	"Spoken BNC 2014 sample"
"828"	"talk"	"Spoken BNC 2014 sample"
"829"	"rain"	"Spoken BNC 2014 sample"
"830"	"run"	"Spoken BNC 2014 sample"
"831"	"try"	"Spoken BNC 2014 sample"
"832"	"go"	"Spoken BNC 2014 sample"
"833"	"be"	"Spoken BNC 2014 sample"
"834"	"drink"	"Spoken BNC 2014 sample"
"835"	"take"	"Spoken BNC 2014 sample"
"836"	"think"	"Spoken BNC 2014 sample"
"837"	"go on"	"Spoken BNC 2014 sample"
"838"	"think"	"Spoken BNC 2014 sample"
"839"	"start up"	"Spoken BNC 2014 sample"
"840"	"tilt"	"Spoken BNC 2014 sample"
"841"	"make"	"Spoken BNC 2014 sample"
"842"	"protest"	"Spoken BNC 2014 sample"
"843"	"sit"	"Spoken BNC 2014 sample"
"844"	"do"	"Spoken BNC 2014 sample"
"845"	"get"	"Spoken BNC 2014 sample"
"846"	"try"	"Spoken BNC 2014 sample"
"847"	"take"	"Spoken BNC 2014 sample"
"848"	"push"	"Spoken BNC 2014 sample"
"849"	"go on"	"Spoken BNC 2014 sample"
"850"	"hike"	"Spoken BNC 2014 sample"
"851"	"take"	"Spoken BNC 2014 sample"
"852"	"suggest"	"Spoken BNC 2014 sample"
"853"	"say"	"Spoken BNC 2014 sample"
"854"	"follow"	"Spoken BNC 2014 sample"
"855"	"guarantee"	"Spoken BNC 2014 sample"
"856"	"learn"	"Spoken BNC 2014 sample"
"857"	"teach"	"Spoken BNC 2014 sample"
"858"	"expect"	"Spoken BNC 2014 sample"
"859"	"move"	"Spoken BNC 2014 sample"
"860"	"suffer"	"Spoken BNC 2014 sample"
"861"	"do"	"Spoken BNC 2014 sample"
"862"	"strip off"	"Spoken BNC 2014 sample"
"863"	"learn"	"Spoken BNC 2014 sample"
"864"	"run"	"Spoken BNC 2014 sample"
"865"	"wear"	"Spoken BNC 2014 sample"
"866"	"say"	"Spoken BNC 2014 sample"
"867"	"get"	"Spoken BNC 2014 sample"
"868"	"perform"	"Spoken BNC 2014 sample"
"869"	"do"	"Spoken BNC 2014 sample"
"870"	"use"	"Spoken BNC 2014 sample"
"871"	"teach"	"Spoken BNC 2014 sample"
"872"	"finish off"	"Spoken BNC 2014 sample"
"873"	"come"	"Spoken BNC 2014 sample"
"874"	"describe"	"Spoken BNC 2014 sample"
"875"	"say"	"Spoken BNC 2014 sample"
"876"	"stand"	"Spoken BNC 2014 sample"
"877"	"talk"	"Spoken BNC 2014 sample"
"878"	"hear"	"Spoken BNC 2014 sample"
"879"	"work on"	"Spoken BNC 2014 sample"
"880"	"put together"	"Spoken BNC 2014 sample"
"881"	"do"	"Spoken BNC 2014 sample"
"882"	"try"	"Spoken BNC 2014 sample"
"883"	"go"	"Spoken BNC 2014 sample"
"884"	"hear"	"Spoken BNC 2014 sample"
"885"	"sit"	"Spoken BNC 2014 sample"
"886"	"sit"	"Spoken BNC 2014 sample"
"887"	"say"	"Spoken BNC 2014 sample"
"888"	"use"	"Spoken BNC 2014 sample"
"889"	"look"	"Spoken BNC 2014 sample"
"890"	"block"	"Spoken BNC 2014 sample"
"891"	"start"	"Spoken BNC 2014 sample"
"892"	"exploit"	"Spoken BNC 2014 sample"
"893"	"knock out"	"Spoken BNC 2014 sample"
"894"	"do"	"Spoken BNC 2014 sample"
"895"	"get"	"Spoken BNC 2014 sample"
"896"	"piss"	"Spoken BNC 2014 sample"
"897"	"tweet"	"Spoken BNC 2014 sample"
"898"	"charge"	"Spoken BNC 2014 sample"
"899"	"suggest"	"Spoken BNC 2014 sample"
"900"	"make"	"Spoken BNC 2014 sample"
"901"	"think"	"Spoken BNC 2014 sample"
"902"	"cope"	"Spoken BNC 2014 sample"
"903"	"talk"	"Spoken BNC 2014 sample"
"904"	"get on"	"Spoken BNC 2014 sample"
"905"	"rip up"	"Spoken BNC 2014 sample"
"906"	"walk"	"Spoken BNC 2014 sample"
"907"	"put"	"Spoken BNC 2014 sample"
"908"	"sell"	"Spoken BNC 2014 sample"
"909"	"come"	"Spoken BNC 2014 sample"
"910"	"let"	"Spoken BNC 2014 sample"
"911"	"get used"	"Spoken BNC 2014 sample"
"912"	"work"	"Spoken BNC 2014 sample"
"913"	"wait"	"Spoken BNC 2014 sample"
"914"	"fight for"	"Spoken BNC 2014 sample"
"915"	"try"	"Spoken BNC 2014 sample"
"916"	"think"	"Spoken BNC 2014 sample"
"917"	"pick"	"Spoken BNC 2014 sample"
"918"	"do"	"Spoken BNC 2014 sample"
"919"	"watch"	"Spoken BNC 2014 sample"
"920"	"happen"	"Spoken BNC 2014 sample"
"921"	"pop out"	"Spoken BNC 2014 sample"
"922"	"bore"	"Spoken BNC 2014 sample"
"923"	"play"	"Spoken BNC 2014 sample"
"924"	"do"	"Spoken BNC 2014 sample"
"925"	"lie"	"Spoken BNC 2014 sample"
"926"	"try"	"Spoken BNC 2014 sample"
"927"	"protest"	"Spoken BNC 2014 sample"
"928"	"practise"	"Spoken BNC 2014 sample"
"929"	"have"	"Spoken BNC 2014 sample"
"930"	"cost"	"Spoken BNC 2014 sample"
"931"	"talk"	"Spoken BNC 2014 sample"
"932"	"try"	"Spoken BNC 2014 sample"
"933"	"happen"	"Spoken BNC 2014 sample"
"934"	"park"	"Spoken BNC 2014 sample"
"935"	"get"	"Spoken BNC 2014 sample"
"936"	"talk"	"Spoken BNC 2014 sample"
"937"	"go"	"Spoken BNC 2014 sample"
"938"	"say"	"Spoken BNC 2014 sample"
"939"	"work"	"Spoken BNC 2014 sample"
"940"	"think"	"Spoken BNC 2014 sample"
"941"	"go"	"Spoken BNC 2014 sample"
"942"	"work"	"Spoken BNC 2014 sample"
"943"	"go"	"Spoken BNC 2014 sample"
"944"	"look"	"Spoken BNC 2014 sample"
"945"	"try"	"Spoken BNC 2014 sample"
"946"	"get"	"Spoken BNC 2014 sample"
"947"	"make"	"Spoken BNC 2014 sample"
"948"	"try"	"Spoken BNC 2014 sample"
"949"	"stop"	"Spoken BNC 2014 sample"
"950"	"do"	"Spoken BNC 2014 sample"
"951"	"clean"	"Spoken BNC 2014 sample"
"952"	"tell"	"Spoken BNC 2014 sample"
"953"	"play"	"Spoken BNC 2014 sample"
"954"	"wear"	"Spoken BNC 2014 sample"
"955"	"wait for"	"Spoken BNC 2014 sample"
"956"	"bomb"	"Spoken BNC 2014 sample"
"957"	"mess"	"Spoken BNC 2014 sample"
"958"	"work"	"Spoken BNC 2014 sample"
"959"	"have"	"Spoken BNC 2014 sample"
"960"	"put"	"Spoken BNC 2014 sample"
"961"	"sit"	"Spoken BNC 2014 sample"
"962"	"talk"	"Spoken BNC 2014 sample"
"963"	"live"	"Spoken BNC 2014 sample"
"964"	"do"	"Spoken BNC 2014 sample"
"965"	"go"	"Spoken BNC 2014 sample"
"966"	"make"	"Spoken BNC 2014 sample"
"967"	"race"	"Spoken BNC 2014 sample"
"968"	"say"	"Spoken BNC 2014 sample"
"969"	"rap"	"Spoken BNC 2014 sample"
"970"	"sit"	"Spoken BNC 2014 sample"
"971"	"come"	"Spoken BNC 2014 sample"
"972"	"annoy"	"Spoken BNC 2014 sample"
"973"	"say"	"Spoken BNC 2014 sample"
"974"	"look"	"Spoken BNC 2014 sample"
"975"	"eat"	"Spoken BNC 2014 sample"
"976"	"make"	"Spoken BNC 2014 sample"
"977"	"give"	"Spoken BNC 2014 sample"
"978"	"do"	"Spoken BNC 2014 sample"
"979"	"touch"	"Spoken BNC 2014 sample"
"980"	"go"	"Spoken BNC 2014 sample"
"981"	"get"	"Spoken BNC 2014 sample"
"982"	"take"	"Spoken BNC 2014 sample"
"983"	"get"	"Spoken BNC 2014 sample"
"984"	"use"	"Spoken BNC 2014 sample"
"985"	"do"	"Spoken BNC 2014 sample"
"986"	"smoke"	"Spoken BNC 2014 sample"
"987"	"go"	"Spoken BNC 2014 sample"
"988"	"have"	"Spoken BNC 2014 sample"
"989"	"grow"	"Spoken BNC 2014 sample"
"990"	"try"	"Spoken BNC 2014 sample"
"991"	"give"	"Spoken BNC 2014 sample"
"992"	"record"	"Spoken BNC 2014 sample"
"993"	"have"	"Spoken BNC 2014 sample"
"994"	"take"	"Spoken BNC 2014 sample"
"995"	"say"	"Spoken BNC 2014 sample"
"996"	"work"	"Spoken BNC 2014 sample"
"997"	"say"	"Spoken BNC 2014 sample"
"998"	"ask"	"Spoken BNC 2014 sample"
"999"	"do"	"Spoken BNC 2014 sample"
"1000"	"pick up"	"Spoken BNC 2014 sample"
"1001"	"spend"	"Spoken BNC 2014 sample"
"1002"	"try"	"Spoken BNC 2014 sample"
"1003"	"work"	"Spoken BNC 2014 sample"
"1004"	"sweat"	"Spoken BNC 2014 sample"
"1005"	"do"	"Spoken BNC 2014 sample"
"1006"	"listen"	"Spoken BNC 2014 sample"
"1007"	"go up"	"Spoken BNC 2014 sample"
"1008"	"tell"	"Spoken BNC 2014 sample"
"1009"	"look over"	"Spoken BNC 2014 sample"
"1010"	"do"	"Spoken BNC 2014 sample"
"1011"	"be"	"Spoken BNC 2014 sample"
"1012"	"eat"	"Spoken BNC 2014 sample"
"1013"	"focus"	"Spoken BNC 2014 sample"
"1014"	"go"	"Spoken BNC 2014 sample"
"1015"	"go"	"Spoken BNC 2014 sample"
"1016"	"work"	"Spoken BNC 2014 sample"
"1017"	"be"	"Spoken BNC 2014 sample"
"1018"	"do"	"Spoken BNC 2014 sample"
"1019"	"look forward"	"Spoken BNC 2014 sample"
"1020"	"go"	"Spoken BNC 2014 sample"
"1021"	"say"	"Spoken BNC 2014 sample"
"1022"	"look for"	"Spoken BNC 2014 sample"
"1023"	"accept"	"Spoken BNC 2014 sample"
"1024"	"chew"	"Spoken BNC 2014 sample"
"1025"	"come"	"Spoken BNC 2014 sample"
"1026"	"recover"	"Spoken BNC 2014 sample"
"1027"	"inspect"	"Spoken BNC 2014 sample"
"1028"	"leave"	"Spoken BNC 2014 sample"
"1029"	"tell"	"Spoken BNC 2014 sample"
"1030"	"lose"	"Spoken BNC 2014 sample"
"1031"	"do"	"Spoken BNC 2014 sample"
"1032"	"come"	"Spoken BNC 2014 sample"
"1033"	"give"	"Spoken BNC 2014 sample"
"1034"	"blink"	"Spoken BNC 2014 sample"
"1035"	"come"	"Spoken BNC 2014 sample"
"1036"	"pay"	"Spoken BNC 2014 sample"
"1037"	"do"	"Spoken BNC 2014 sample"
"1038"	"happen"	"Spoken BNC 2014 sample"
"1039"	"lose"	"Spoken BNC 2014 sample"
"1040"	"hang about"	"Spoken BNC 2014 sample"
"1041"	"grow up"	"Spoken BNC 2014 sample"
"1042"	"do"	"Spoken BNC 2014 sample"
"1043"	"encourage"	"Spoken BNC 2014 sample"
"1044"	"be"	"Spoken BNC 2014 sample"
"1045"	"go"	"Spoken BNC 2014 sample"
"1046"	"reply"	"Spoken BNC 2014 sample"
"1047"	"happen"	"Spoken BNC 2014 sample"
"1048"	"try"	"Spoken BNC 2014 sample"
"1049"	"go along"	"Spoken BNC 2014 sample"
"1050"	"work"	"Spoken BNC 2014 sample"
"1051"	"say"	"Spoken BNC 2014 sample"
"1052"	"be"	"Spoken BNC 2014 sample"
"1053"	"work"	"Spoken BNC 2014 sample"
"1054"	"walk"	"Spoken BNC 2014 sample"
"1055"	"get"	"Spoken BNC 2014 sample"
"1056"	"browse"	"Spoken BNC 2014 sample"
"1057"	"go up"	"Spoken BNC 2014 sample"
"1058"	"run"	"Spoken BNC 2014 sample"
"1059"	"live"	"Spoken BNC 2014 sample"
"1060"	"move"	"Spoken BNC 2014 sample"
"1061"	"see"	"Spoken BNC 2014 sample"
"1062"	"do"	"Spoken BNC 2014 sample"
"1063"	"ask"	"Spoken BNC 2014 sample"
"1064"	"put"	"Spoken BNC 2014 sample"
"1065"	"be"	"Spoken BNC 2014 sample"
"1066"	"cry"	"Spoken BNC 2014 sample"
"1067"	"talk"	"Spoken BNC 2014 sample"
"1068"	"come"	"Spoken BNC 2014 sample"
"1069"	"pick"	"Spoken BNC 2014 sample"
"1070"	"have"	"Spoken BNC 2014 sample"
"1071"	"build"	"Spoken BNC 2014 sample"
"1072"	"go on"	"Spoken BNC 2014 sample"
"1073"	"vomit"	"Spoken BNC 2014 sample"
"1074"	"keep"	"Spoken BNC 2014 sample"
"1075"	"go"	"Spoken BNC 2014 sample"
"1076"	"drink"	"Spoken BNC 2014 sample"
"1077"	"look forwad"	"Spoken BNC 2014 sample"
"1078"	"go"	"Spoken BNC 2014 sample"
"1079"	"allow"	"Spoken BNC 2014 sample"
"1080"	"go down"	"Spoken BNC 2014 sample"
"1081"	"wear"	"Spoken BNC 2014 sample"
"1082"	"do"	"Spoken BNC 2014 sample"
"1083"	"question"	"Spoken BNC 2014 sample"
"1084"	"use"	"Spoken BNC 2014 sample"
"1085"	"give"	"Spoken BNC 2014 sample"
"1086"	"do"	"Spoken BNC 2014 sample"
"1087"	"save"	"Spoken BNC 2014 sample"
"1088"	"stare"	"Spoken BNC 2014 sample"
"1089"	"work"	"Spoken BNC 2014 sample"
"1090"	"tick along"	"Spoken BNC 2014 sample"
"1091"	"play"	"Spoken BNC 2014 sample"
"1092"	"do"	"Spoken BNC 2014 sample"
"1093"	"talk"	"Spoken BNC 2014 sample"
"1094"	"go"	"Spoken BNC 2014 sample"
"1095"	"go"	"Spoken BNC 2014 sample"
"1096"	"go"	"Spoken BNC 2014 sample"
"1097"	"accept"	"Spoken BNC 2014 sample"
"1098"	"work"	"Spoken BNC 2014 sample"
"1099"	"go back"	"Spoken BNC 2014 sample"
"1100"	"do"	"Spoken BNC 2014 sample"
"1101"	"wonder"	"Spoken BNC 2014 sample"
"1102"	"joke"	"Spoken BNC 2014 sample"
"1103"	"come"	"Spoken BNC 2014 sample"
"1104"	"go"	"Spoken BNC 2014 sample"
"1105"	"smell"	"Spoken BNC 2014 sample"
"1106"	"go"	"Spoken BNC 2014 sample"
"1107"	"go"	"Spoken BNC 2014 sample"
"1108"	"aim"	"Spoken BNC 2014 sample"
"1109"	"do"	"Spoken BNC 2014 sample"
"1110"	"go"	"Spoken BNC 2014 sample"
"1111"	"follow"	"Spoken BNC 2014 sample"
"1112"	"buy"	"Spoken BNC 2014 sample"
"1113"	"think"	"Spoken BNC 2014 sample"
"1114"	"say"	"Spoken BNC 2014 sample"
"1115"	"lie"	"Spoken BNC 2014 sample"
"1116"	"do"	"Spoken BNC 2014 sample"
"1117"	"do"	"Spoken BNC 2014 sample"
"1118"	"cook"	"Spoken BNC 2014 sample"
"1119"	"do"	"Spoken BNC 2014 sample"
"1120"	"come"	"Spoken BNC 2014 sample"
"1121"	"run"	"Spoken BNC 2014 sample"
"1122"	"laugh"	"Spoken BNC 2014 sample"
"1123"	"insure"	"Spoken BNC 2014 sample"
"1124"	"feel"	"Spoken BNC 2014 sample"
"1125"	"wait"	"Spoken BNC 2014 sample"
"1126"	"do"	"Spoken BNC 2014 sample"
"1127"	"try"	"Spoken BNC 2014 sample"
"1128"	"enjoy"	"Spoken BNC 2014 sample"
"1129"	"go on"	"Spoken BNC 2014 sample"
"1130"	"go"	"Spoken BNC 2014 sample"
"1131"	"have"	"Spoken BNC 2014 sample"
"1132"	"speak"	"Spoken BNC 2014 sample"
"1133"	"aim"	"Spoken BNC 2014 sample"
"1134"	"ring"	"Spoken BNC 2014 sample"
