Register	Level	Textbook	Concordance1	Concor-dance2	Concordance3	Lemma	‘	NOT	Tense	Voice	?	Time reference	Continuous	Repeated	Extra function	Comment	Annotator
spoken	A	Solutions		are going		go			present	A		future	yes	no			E
spoken	A	Solutions		are you doing		do			present	A	q	future	yes	no			E
spoken	A	Solutions		're going		go	c		present	A		future	yes	no			E
spoken	A	Solutions		'm going		go	c		present	A		future	yes	no			E
spoken	A	Solutions		are you doing		do			present	A	q	future	yes	no			E
spoken	A	Solutions		're going		go	c		present	A		future	yes	no			E
spoken	A	Solutions		're going		go	c		present	A		future	yes	no			E
spoken	B	Hi there		is calling		call			present	A		present	yes	no			E
spoken	B	Hi there		's raining		rain	c		present	A		present	yes	no			E
spoken	B	Hi there		are you going					GOING TO	A		present	yes	no			E
spoken	B	Hi there		'm going					GOING TO	A		present	yes	no			E
spoken	B	Hi there		're watching		watch	c		present	A		present	yes	no			E
spoken	B	Hi there		'm taking		take	c		present	A		present	yes	no			E
spoken	B	Hi there		'm still waiting		wait	c		present	A		present	yes	no			E
spoken	B	Hi there		're walking		walk	c		present	A		present	yes	no			E
spoken	B	Hi there		are you doing		do			present	A	q	future	yes	no			E
spoken	B	Hi there		're having		have	c		present	A		future	yes	no			E
spoken	B	Hi there		're getting		get	c		present	A		future	no	no			E
spoken	B	Hi there		are you getting		get			present	A	q	present	no	no			E
spoken	B	Hi there		are you smiling		smile			present	A	q	present	yes	no			E
spoken	B	Hi there		're boring					NOT progressive	A		present	yes	no			E
spoken	B	Hi there		'm stopping		stop	c		present	A		present	no	no			E
spoken	B	Hi there		were in the living					NOT progressive	A		present	yes	no			E
spoken	B	Hi there		'm standing		stand	c		present	A		present	yes	no			E
spoken	B	Hi there		was having		have			past	A		present	yes	no	framing		E
spoken	B	Hi there		are you going					GOING TO	A		present	yes	no			E
spoken	B	Hi there		'm going					GOING TO	A		present	yes	no			E
spoken	B	Hi there		are going					GOING TO	A	q	future	no	no			E
spoken	B	Hi there		are you going					GOING TO	A		present	yes	no			E
spoken	B	Hi there		's going					GOING TO	A		present	yes	no			E
spoken	B	Hi there		'm going					GOING TO	A		present	yes	no			E
spoken	B	Hi there		Are you kidding		kid			present	A	q	present	no	no	emphasis/shock		E
spoken	B	Hi there		're going					GOING TO	A		present	yes	no			E
spoken	B	Hi there		aren't going					GOING TO	A		present	yes	no			E
spoken	B	Hi there		Are you kidding		kid			present	A	q	present	no	no	emphasis/shock		E
spoken	B	Hi there		's going		go	c		present	A	q	present	yes	no			E
spoken	B	Hi there		are you doing		do			present	A	q	present	yes	no			E
spoken	B	Hi there		's making		make	c		present	A	q	present	yes	no			E
spoken	B	Hi there		're cycling		cycle	c		present	A		present	yes	no			E
spoken	B	Hi there		are eating		eat			present	A		present	yes	no			E
spoken	B	Hi there		are these people waiting		wait			present	A	q	present	yes	no			E
spoken	B	Hi there		'm standing		stand	c		present	A		present	yes	no			E
spoken	B	Hi there		're now following		follow	c		present	A		present	yes	no			E
spoken	B	Hi there		aren't cycling		cycle	c	n	present	A		present	yes	no			E
spoken	B	Hi there		're enjoying		enjoy	c		present	A		present	yes	no			E
spoken	B	Hi there		are sitting		sit			present	A		present	yes	no			E
spoken	B	Hi there		are listening		listen			present	A		present	yes	no			E
spoken	B	Hi there		are playing		play			present	A		present	yes	no			E
spoken	B	Hi there		are jogging		jog			present	A		present	yes	no			E
spoken	B	Hi there		's Jack doing		do	c		present	A		present	yes	no			E
spoken	B	Hi there		isn't feeding		feed	c	n	present	A		present	yes	no			E
spoken	B	Hi there		is putting		put			present	A		present	yes	no			E
spoken	B	Hi there		is running		run			present	A		present	yes	no			E
spoken	B	Hi there		'm also fond of watching					NOT progressive	A		present	yes	no			E
spoken	B	Hi there		're all keen on taking					NOT progressive	A		present	yes	no			E
spoken	B	Hi there		're going					GOING TO	A		present	yes	no			E
spoken	B	Hi there		're driving		drive	c		present	A		present	yes	no			E
spoken	B	Hi there		're filming		film	c		present	A		present	yes	no			E
spoken	B	Hi there		's more exciting than seeing					NOT progressive	A		present	yes	no			E
spoken	B	Hi there		are waiting		wait			present	A		present	yes	no			E
spoken	B	Join the Team		are going					GOING TO	A		present	yes	no			E
spoken	B	Join the Team		Are we going					GOING TO	A		present	yes	no			E
spoken	B	Join the Team		are going					GOING TO	A		present	yes	no			E
spoken	B	Join the Team		are going					GOING TO	A		present	yes	no			E
spoken	B	Join the Team		's going					GOING TO	A		present	yes	no			E
spoken	B	Join the Team		's pinching		pinch	c		present	A		present	no	yes			E
spoken	B	Join the Team		am not pinching		pinch		n	present	A		present	no	unclear			E
spoken	B	Join the Team		's Mercer who's bothering		bother	c		present	A		present	yes	yes			E
spoken	B	Join the Team		's eating		eat	c		present	A		present	yes	no			E
spoken	B	Join the Team		is coming		come			present	A		present	yes	no			E
spoken	B	Join the Team		are having		have			present	A		present	yes	no			E
spoken	B	Join the Team		are dancing		dance			present	A		present	yes	no			E
spoken	B	Join the Team		is singing		sing			present	A		present	yes	no			E
spoken	B	Join the Team		are eating		eat			present	A		present	yes	no			E
spoken	B	Join the Team		are drinking		drink			present	A		present	yes	no			E
spoken	B	Join the Team		are having		have			present	A		present	yes	no			E
spoken	B	Join the Team		are fighting		fight			present	A		present	yes	no			E
spoken	B	Join the Team		is falling		fall			present	A		present	yes	no			E
spoken	B	Join the Team		is he barking		bark			present	A	q	present	yes	no			E
spoken	B	Join the Team		's barking		bark	c		present	A		present	yes	no			E
spoken	B	Join the Team		's going					GOING TO	A		present	yes	no			E
spoken	B	Join the Team		're going					GOING TO	A		present	yes	no			E
spoken	B	Join the Team		are we going					GOING TO	A		present	yes	no			E
spoken	B	Join the Team		are going					GOING TO	A		present	yes	no			E
spoken	B	Join the Team		're both going					GOING TO	A		present	yes	no			E
spoken	B	Join the Team		're going					GOING TO	A		present	yes	no			E
spoken	B	Join the Team		'm not going					GOING TO	A		present	yes	no			E
spoken	B	Join the Team		aren't going					GOING TO	A		present	yes	no			E
spoken	B	Join the Team		Are you going					GOING TO	A		present	yes	no			E
spoken	B	Join the Team		'm going					GOING TO	A		present	yes	no			E
spoken	B	Join the Team		am going		go			present	A		future	yes	no			E
spoken	B	Join the Team		be easy hiking					NOT progressive	A		present	yes	no			E
spoken	B	Join the Team		're going					GOING TO	A		present	yes	no			E
spoken	B	Join the Team		is better than hiking					NOT progressive	A		present	yes	no			E
spoken	B	Join the Team		is so tiring					NOT progressive	A		present	yes	no			E
spoken	B	Join the Team		're kidding		kid	c		present	A		present	no	no	emphasis/shock		E
spoken	B	Join the Team		was in my dressing		dress			NOT progressive	A		past	yes	no			E
spoken	B	Join the Team		was getting		get			past	A		past	yes	no		not framing because “was too small” is not an action; it’s more of a fact.	E
spoken	B	Join the Team		was trying		try			past	A		past	yes	no	framing	last one annotated by Elen and last entirely manually annotated	E
spoken	B	Join the Team		were coming		come			past	A		past	yes	no			E+T
spoken	B	Join the Team		were wearing		wear			past	A		past	yes	no	framing		E+T
spoken	B	Join the Team		were looking		look			past	A		past	yes	no			E+T
spoken	B	Join the Team		were smiling		smile			past	A		past	yes	no			E+T
spoken	B	Join the Team		was trying		try			past	A		past	yes	no	framing		E+T
spoken	B	Join the Team		was trying		try			past	A		past	yes	no	framing		E+T
spoken	B	Join the Team		was like I was dreaming		dream			past	A		past	yes	no		like + deleted following line	E+T
spoken	B	Join the Team		's gonna		NA	c		GOING TO	A		present	yes	no			E+T
spoken	B	Join the Team		are dancing		dance			present	A		present	yes	no			E+T
spoken	B	Join the Team		're having		have	c		present	A		present	yes	no			E+T
spoken	B	Piece of cake		been teaching		teach			perfect	A		past/present	yes	yes			E+T
spoken	B	Piece of cake		'm keen on travelling		travel	c		NOT progressive	A		present	yes	no			E+T
spoken	B	Piece of cake		'm very good at building		build	c		NOT progressive	A		present	yes	no			E+T
spoken	B	Piece of cake		are going		go			GOING TO	A		present	yes	no			E+T
spoken	B	Piece of cake		Are we going		go			GOING TO	A		present	yes	no			E+T
spoken	B	Piece of cake		is how we're going		go	c		GOING TO	A		present	yes	no		deleted next line	E+T
spoken	B	Piece of cake		are you doing		do			present	A	q	present	yes	no			E+T
spoken	B	Piece of cake		Are you still using		use			present	A	q	present	yes	no			E+T
spoken	B	Piece of cake		are you doing		do			present	A	q	present	yes	no			E+T
spoken	B	Piece of cake		'm writing		write	c		present	A		present	yes	no			E+T
spoken	B	Piece of cake		'm sure we're going		go	c		GOING TO	A		present	yes	no		deleted next line	E+T
spoken	B	Piece of cake		are all going		go			GOING TO	A		present	yes	no			E+T
spoken	B	Piece of cake		am taking		take			present	A		present	no	yes		deleted next line	E+T
spoken	B	Piece of cake		are going		go			GOING TO	A		present	yes	no			E+T
spoken	B	Piece of cake		is posing		pose			present	A		present	yes	no			E+T
spoken	B	Piece of cake		's smiling		smile	c		present	A		present	yes	no			E+T
spoken	B	Piece of cake		is wearing		wear			present	A		present	yes	no			E+T
spoken	B	Piece of cake		Are we going		go			GOING TO	A		present	yes	no			E+T
spoken	B	Piece of cake		are going		go			GOING TO	A		present	yes	no			E+T
spoken	B	Piece of cake		Are we going		go			GOING TO	A		present	yes	no			E+T
spoken	B	Piece of cake		're going		go	c		present	A		future	no	no		probably about some future class trip, right? Is going somewhere a continuous action if there is a definite goal and the journey extends over a clearly limited time period?	E+T
spoken	B	Piece of cake		're going		go	c		present	A		future	no	no			E+T
spoken	B	Piece of cake		're going		go	c		present	A		future	no	no			E+T
spoken	B	Piece of cake		're not going		go	c	n	present	A		future	no	no			E+T
spoken	B	Piece of cake		're going		go	c		present	A		future	no	no			E+T
spoken	B	Piece of cake		Are we going		go			present	A	q	future	no	no			E+T
spoken	B	Piece of cake		Are we going		go			present	A	q	future	no	no			E+T
spoken	B	Piece of cake		're going		go	c		present	A		future	no	no			E+T
spoken	B	Piece of cake		are going		go			GOING TO	A		present	yes	no			E+T
spoken	B	Piece of cake		are going		go			GOING TO	A		present	yes	no			E+T
spoken	B	Piece of cake		are coming		come			present	A		future	no	no			E+T
spoken	B	Piece of cake		are you coming		come			present	A	q	future	no	no			E+T
spoken	B	Piece of cake		're coming		come	c		present	A		future	yes	no			E+T
spoken	B	Piece of cake		's going		go on	c		present	A		general	yes	yes		Depends on what she means: St. Patrick's Day in general or that specific one, the coming one?	E+T
spoken	B	Piece of cake		are coming		come			present	A		future	no	no			E+T
spoken	B	Piece of cake		be taking		take			modal	A	q	future	no	no			E+T
spoken	B	Piece of cake		be seeing		see	c		modal	A		future	yes	no		does the contracted form we'll count as a contraction of the progressive? Also, is this a continuous?	E+T
spoken	B	Piece of cake		'm just fooling		fool around	c		present	A		present	yes	no			E+T
spoken	B	Piece of cake		are playing		play			present	A		present	yes	no			E+T
spoken	B	Piece of cake		's trying		try	c		present	A		present	yes	no			E+T
spoken	B	Piece of cake		's running		run	c		present	A		present	yes	no			E+T
spoken	B	Piece of cake		is going		go			GOING TO	A		present	yes	no			E+T
spoken	B	Piece of cake		's going		go	c		GOING TO	A		present	yes	no			E+T
spoken	B	Piece of cake		is holding		hold			present	A		present	yes	no			E+T
spoken	B	Piece of cake		is talking		talk			present	A		present	yes	no			E+T
spoken	B	Piece of cake		is going		go			GOING TO	A		present	yes	no			E+T
spoken	B	Piece of cake		are you doing		do			present	A	q	present	yes	no			E+T
spoken	B	Piece of cake		are you doing		do			present	A	q	present	yes	no			E+T
spoken	B	Piece of cake		'm just reading		read	c		present	A		present	yes	no			E+T
spoken	B	Piece of cake		was becoming		become			past	A		past	yes	no		gradual change	E+T
spoken	B	Piece of cake		's wearing		wear	c		present	A		present	yes	no			E+T
spoken	B	Piece of cake		is going		go			GOING TO	A		present	yes	no			E+T
spoken	B	Piece of cake		is going		go			GOING TO	A		present	yes	no			E+T
spoken	B	Piece of cake		is going		go			GOING TO	A		present	yes	no			E+T
spoken	B	Piece of cake		'm trying		try	c		present	A		present	yes	no		note the shift in the automatic annotation	E+T
spoken	B	Piece of cake		is she playing		play			present	A	q	unclear	yes	no		Now? In the future? In general? I'm confused because of the following question	E+T
spoken	B	Piece of cake		'm going		go	c		GOING TO	A		present	yes	no			E+T
spoken	B	Piece of cake		was amaziiing		amaziiing			NOT progressive	A		past	yes	no			E+T
spoken	B	Piece of cake		'm doing		do	c		present	A		present	yes	no			E+T
spoken	B	Piece of cake		been waiting		wait			perfect	A		past/present	yes	no			E+T
spoken	B	Piece of cake		is performing		perform			present	A		future	yes	no			E+T
spoken	B	Access		'm still listening		listen	c		present	A		present	no	no	emphasis/shock		E+T
spoken	B	Access		'm going		go	c		GOING TO	A		present	yes	no			E+T
spoken	B	Access		're going		go	c		GOING TO	A		present	yes	no			E+T
spoken	B	Access		are you going		go			GOING TO	A		present	yes	no			E+T
spoken	B	Access		'm not going		go	c	n	GOING TO	A		present	yes	no			E+T
spoken	B	Access		'm going		go	c		GOING TO	A		present	yes	no			E+T
spoken	B	Access		is going		go			GOING TO	A		present	yes	no			E+T
spoken	B	Access		Are you going		go			GOING TO	A		present	yes	no			E+T
spoken	B	Access		's dancing		dance	c		present	A		present	yes	no			E+T
spoken	B	Access		are you doing		do			present	A	q	present	yes	no			E+T
spoken	B	Access		'm just looking		look	c		present	A		present	yes	no			E+T
spoken	B	Access		Is your mum going		go			GOING TO	A		present	yes	no			E+T
spoken	B	Access		are you four getting		get on			present	A	q	general	yes	yes			E+T
spoken	B	Access		're looking		look	c		present	A		present	yes	no			E+T
spoken	B	Access		'm asking		ask	c		present	A		present	no	no	emphasis/shock		E+T
spoken	B	Access		'm going		go	c		GOING TO	A		present	yes	no			E+T
spoken	B	Access		are you going		go			GOING TO	A		present	yes	no			E+T
spoken	B	Access		'm going		go	c		GOING TO	A		present	yes	no			E+T
spoken	B	Access		Are you here for singing		sing			NOT progressive	A		present	yes	no			E+T
spoken	B	Access		is doing		do			present	A		present	yes	no			E+T
